Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Cranial_Postcranial,SkeletalRegion,Cranial,Mandibular,Axial,Pectoral,Forelimb,Pelvic,Hindlimb,Accessory,Indet.,Element,Source,Journal,DOI
72,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Panthasaurus,maleriensis,Panthasaurus maleriensis,ISI,A 87,ISI A 87,Postcranial,Pelvic,0,0,0,0,0,1,0,0,0,ilium,Teschner et al. (2020),PeerJ,https://doi.org/10.7717/peerj.9868
73,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Panthasaurus,maleriensis,Panthasaurus maleriensis,ISI,A 98,ISI A 98,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,tibia,Teschner et al. (2020),PeerJ,https://doi.org/10.7717/peerj.9868
74,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,N/A,N/A,Capitosauroidea,cf. Cyclotosaurus,sp.,cf. Cyclotosaurus sp.,LWL-MFN,P 64371,LWL-MFN P 64371,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Teschner et al. (2023),Acta Palaeontologica Polonica,https://doi.org/10.4202/app.01027.2022
75,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,N/A,N/A,Capitosauroidea,cf. Cyclotosaurus,sp.,cf. Cyclotosaurus sp.,LWL-MFN,P 64371,LWL-MFN P 64371,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Konietzko-Meier et al. (2018),Journal of Iberian Geology,https://doi.org/10.1007/s41513-018-0092-0
76,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MB,Am.1247,MB.Am.1247,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010d),Geological Society London Special Publications,https://doi.org/10.1144/SP339.12
77,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MB,Am.1253,MB.Am.1253,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur; tibia; fibula,Sanchez et al. (2010d),Geological Society London Special Publications,https://doi.org/10.1144/SP339.12
78,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Cyclotosaurinae,Cyclotosauridae,Cyclotosaurus,intermedius,Cyclotosaurus intermedius,MB,Am.1437.11,MB.Am.1437.11,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
79,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,sp.,Metoposaurus sp.,MB,Am.1437.2,MB.Am.1437.2,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
80,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,sp.,Metoposaurus sp.,MB,Am.1437.2,MB.Am.1437.2,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
81,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Cyclotosaurinae,Capitosauroidea,Cyclotosaurus,sp.,Cyclotosaurus sp.,MB,Am.1475.8,MB.Am.1475.8,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
82,Temnospondyli,Rhachitomi,Stereospondylomorpha,N,N/A,N/A,N/A,N/A,N/A,Stereospondylomorpha,Archegosaurus,decheni,Archegosaurus decheni,MB,Am.152,MB.Am.152,Cranial,Cranial,1,0,0,0,0,0,0,0,0,skull,Witzmann (2009b),Palaeodiversity,none
83,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,sp.,Eryops sp.,MB,Am.1529-1,MB.Am.1529-1,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
84,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosaurinae,Plagiosauridae,Plagiosaurus,depressus,Plagiosaurus depressus,MB,Am.621,MB.Am.621,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
85,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosuchinae,Plagiosauridae,Plagiosuchus,pustuliferus,Plagiosuchus pustuliferus,MB,Hi.1705,MB.Hi.1705,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
86,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosterninae,Plagiosauridae,Plagiosternum,granulosum,Plagiosternum granulosum,MB,Hi.1714,MB.Hi.1714,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
87,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,diagnosticus,Metoposaurus diagnosticus,MB,Hi.1718,MB.Hi.1718,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
88,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,diagnosticus,Metoposaurus diagnosticus,MB,Hi.1719,MB.Hi.1719,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
89,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,diagnosticus,Metoposaurus diagnosticus,MB,Hi.1720,MB.Hi.1720,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
90,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,diagnosticus,Metoposaurus diagnosticus,MB,Hi.1721,MB.Hi.1721,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
91,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,diagnosticus,Metoposaurus diagnosticus,MB,Hi.1722,MB.Hi.1722,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
92,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,diagnosticus,Metoposaurus diagnosticus,MB,Hi.1723,MB.Hi.1723,Indeterminate,Indeterminate,0,0,0,0,0,0,0,0,1,n/a,Witzmann (2009b),Palaeodiversity,none
93,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,megacephalus,Eryops megacephalus,MCZ,1140,MCZ 1140,Cranial,Hemimandibular,0,1,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
94,Temnospondyli,Rhachitomi,N,N,N/A,Edopoidea,N/A,Edopidae,N/A,Edopidae,Edops,craigi,Edops craigi,MCZ,1235,MCZ 1235,Cranial,Cranial,1,0,0,0,0,0,0,0,0,skull,Witzmann (2009b),Palaeodiversity,none
95,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,Aspidosaurinae,Dissorophidae,Aspidosaurus,sp.,Aspidosaurus sp.,MCZ,1477,MCZ 1477,Postcranial,Osteoderm/scalation,0,0,0,0,0,0,0,1,0,osteoderm,Witzmann & Soler-Gijón (2010),Acta Zoologica,https://doi.org/10.1111/j.1463-6395.2008.00385.x
96,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Trematopidae,N/A,Trematopidae,Acheloma,cumminsi,Acheloma cumminsi,MCZ,1490,MCZ 1490,Cranial,Cranial,1,0,0,0,0,0,0,0,0,skull,Witzmann (2009b),Palaeodiversity,none
97,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,megacephalus,Eryops megacephalus,MCZ,4325,MCZ 4325,Cranial,Cranial,1,0,0,0,0,0,0,0,0,skull,Witzmann (2009b),Palaeodiversity,none
98,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,megacephalus,Eryops megacephalus,MCZ,7622,MCZ 7622,Cranial,Cranial,1,0,0,0,0,0,0,0,0,skull,Witzmann (2009b),Palaeodiversity,none
99,Temnospondyli,Rhachitomi,N,N,Dvinosauria,N/A,N/A,Trimerorhachidae,N/A,Trimerorhachidae,Trimerorhachis,insignis,Trimerorhachis insignis,MCZ,8357,MCZ 8357,Cranial,Cranial,1,0,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
100,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,sp.,Gerrothorax sp.,MCZ,FN12/89G,MCZ FN12/89G,Cranial,Cranial,1,0,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
101,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,sp.,Eryops sp.,MCZ,VPRA 9533,MCZ VPRA 9533,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
102,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,sp.,Eryops sp.,MCZ,VPRA 9534,MCZ VPRA 9534,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
103,Temnospondyli,Rhachitomi,N,N,N/A,Edopoidea,N/A,Edopidae,N/A,Edopidae,Edops,craigi,Edops craigi,MCZ,VPRA 9535,MCZ VPRA 9535,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
104,Temnospondyli,Rhachitomi,N,N,N/A,Edopoidea,N/A,Edopidae,N/A,Edopidae,Edops,craigi,Edops craigi,MCZ,VPRA 9536,MCZ VPRA 9536,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
105,Temnospondyli,Rhachitomi,N,N,Dvinosauria,N/A,N/A,Trimerorhachidae,N/A,Trimerorhachidae,Neldasaurus,wrightae,Neldasaurus wrightae,MCZ,VPRA 9539,MCZ VPRA 9539,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
106,Temnospondyli,Rhachitomi,N,N,Dvinosauria,N/A,N/A,Trimerorhachidae,N/A,Trimerorhachidae,Neldasaurus,wrightae,Neldasaurus wrightae,MCZ,VPRA 9540,MCZ VPRA 9540,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
107,Temnospondyli,Rhachitomi,N,N,Dvinosauria,N/A,N/A,Trimerorhachidae,N/A,Trimerorhachidae,Trimerorhachis,insignis,Trimerorhachis insignis,MCZ,VPRA 9541,MCZ VPRA 9541,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
108,Temnospondyli,Rhachitomi,N,N,Dvinosauria,N/A,N/A,Trimerorhachidae,N/A,Trimerorhachidae,Trimerorhachis,insignis,Trimerorhachis insignis,MCZ,VPRA 9542,MCZ VPRA 9542,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
109,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,Dissorophinae,Dissorophidae,Dissorophus,sp.,Dissorophus sp.,MCZ,VPRA 9549,MCZ VPRA 9549,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
110,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,Dissorophinae,Dissorophidae,Dissorophus,sp.,Dissorophus sp.,MCZ,VPRA 9550,MCZ VPRA 9550,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
111,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,sp.,Gerrothorax sp.,MGUH,30534,MGUH 30534,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
112,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,N/A,Plagiosauridae,Gerrothorax,sp.,Gerrothorax sp.,MHI,1046/18,MHI 1046/18,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
113,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,Mastodonsaurus,sp.,Mastodonsaurus sp.,MHI,1046/20,MHI 1046/20,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
114,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosuchinae,Plagiosauridae,Plagiosuchus,sp.,Plagiosuchus sp.,MHI,1078/16,MHI 1078/16,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Konietzko-Meier & Schmitt (2013),Netherlands Journal of Geoscience,https://doi.org/10.1017/S0016774600000020
115,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosuchinae,Plagiosauridae,Plagiosuchus,sp.,Plagiosuchus sp.,MHI,1078/17,MHI 1078/17,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
116,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,Mastodonsaurus,sp.,Mastodonsaurus sp.,MHI,2082,MHI 2082,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
117,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Plagiosauridae,Plagiosterninae,Plagiosauridae,Plagiosternum,sp.,Plagiosternum sp.,MHI,609,MHI 609,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Konietzko-Meier et al. (2014),Biological Journal of the Linnean Society,https://doi.org/10.1111/bij.12301
118,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MHNA,LAL 1,MHNA LAL 1,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010a),Comptes Rendus Paleovol,https://doi.org/10.1016/j.crpv.2010.07.004
119,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MHNA,LAL 11,MHNA LAL 11,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010a),Comptes Rendus Paleovol,https://doi.org/10.1016/j.crpv.2010.07.004
120,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MHNA,LAL 2,MHNA LAL 2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010a),Comptes Rendus Paleovol,https://doi.org/10.1016/j.crpv.2010.07.004
121,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MHNA,LAL 4,MHNA LAL 4,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010a),Comptes Rendus Paleovol,https://doi.org/10.1016/j.crpv.2010.07.004
122,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MHNA,LAL 5,MHNA LAL 5,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010a),Comptes Rendus Paleovol,https://doi.org/10.1016/j.crpv.2010.07.004
123,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,Apateoninae,Branchiosauridae,Apateon,pedestris,Apateon pedestris,MHNA,LAL 8,MHNA LAL 8,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010a),Comptes Rendus Paleovol,https://doi.org/10.1016/j.crpv.2010.07.004
124,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 107,MNHN AZA 107,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
125,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 107-2,MNHN AZA 107-2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
126,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 114,MNHN AZA 114,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
127,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 114-2,MNHN AZA 114-2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
128,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 115,MNHN AZA 115,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
129,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 115-2,MNHN AZA 115-2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
130,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 117,MNHN AZA 117,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
131,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 117-1,MNHN AZA 117-1,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
132,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 131,MNHN AZA 131,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
133,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 131-1,MNHN AZA 131-1,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
134,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 71,MNHN AZA 71,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
135,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 71-1,MNHN AZA 71-1,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
136,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 72,MNHN AZA 72,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
137,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 72-2,MNHN AZA 72-2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
138,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 74,MNHN AZA 74,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
139,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 74-2,MNHN AZA 74-2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
140,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 78,MNHN AZA 78,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
