Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Includes,Status,Geography,Assemblage.Zone,Group,Horizon,Formation,Epoch_lower,Epoch_upper,Site.name,Site.code,References,Notes
2141,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNM,13304,MNM 13304,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2142,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNM,2661,MNM 2661,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2143,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNM,4852,MNM 4852,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2144,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNM,6587,MNM 6587,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2145,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNM,6588,MNM 6588,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2146,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Nigerpeton,ricqlesi,Nigerpeton ricqlesi,MNN,MOR 108,MNN MOR 108,"partial skull, partial left mandible",referred,Niger,N/A,IzГ©gouandane Group,N/A,Moradi Formation,Lopingian,Lopingian,20 km west of Arlit,,Sidor (2013),
2147,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Nigerpeton,ricqlesi,Nigerpeton ricqlesi,MNN,MOR 69,MNN MOR 69,"partial skull, atlas",holotype,Niger,N/A,IzГ©gouandane Group,N/A,Moradi Formation,Lopingian,Lopingian,20 km west of Arlit,,Sidor et al. (2005); Steyer et al. (2006),
2148,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Nigerpeton,ricqlesi,Nigerpeton ricqlesi,MNN,MOR 70,MNN MOR 70,"partial skull, partial left mandible",referred,Niger,N/A,IzГ©gouandane Group,N/A,Moradi Formation,Lopingian,Lopingian,non-type locality close to type locality,,Sidor et al. (2005); Steyer et al. (2006),
2149,Temnospondyli,N,N,N,N/A,N/A,N/A,N/A,N/A,Temnospondyli,Saharastega,moradiensis,Saharastega moradiensis,MNN,MOR 73,MNN MOR 73,nearly complete skull,holotype,Niger,N/A,IzГ©gouandane Group,N/A,Moradi Formation,Lopingian,Lopingian,20 km west of Arlit,,Sidor et al. (2005); Damiani et al. (2006),
2150,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Nigerpeton,ricqlesi,Nigerpeton ricqlesi,MNN,MOR 82,MNN MOR 82,femur,referred,Niger,N/A,IzГ©gouandane Group,N/A,Moradi Formation,Lopingian,Lopingian,non-type locality close to type locality,,Sidor et al. (2005); Steyer et al. (2006),
2151,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Nigerpeton,ricqlesi,Nigerpeton ricqlesi,MNN,MOR 83,MNN MOR 83,"sacral neural arches, associated ribs",referred,Niger,N/A,IzГ©gouandane Group,N/A,Moradi Formation,Lopingian,Lopingian,non-type locality close to type locality,,Sidor et al. (2005); Steyer et al. (2006),
2152,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MNVD,11153,MNVD 11153,anterior palate,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2153,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,11154,MNVD 11154,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2154,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,11156,MNVD 11156,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2155,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,11164,MNVD 11164,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2156,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,11165,MNVD 11165,skull (steinkern),referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2157,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MNVD,11166,MNVD 11166,skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2158,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,11167,MNVD 11167,"partial skull, mandible, postcrania",referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2159,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MNVD,11172,MNVD 11172,palate,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2160,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MNVD,11173,MNVD 11173,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2161,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MNVD,18434,MNVD 18434,anterior palate,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2162,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MNVD,18435,MNVD 18435,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2163,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,G 367,MNVD G 367,interclavicle,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2164,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,G 368,MNVD G 368,interclavicle,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2165,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,G 383,MNVD G 383,interclavicle,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2166,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,G 427,MNVD G 427,interclavicle,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2167,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MNVD,G 428,MNVD G 428,interclavicle,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2168,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,ptaszynskii,Parotosuchus ptaszynskii,MPT,P 271,MPT.P 271,partial skull,referred,Poland,N/A,Buntsandstein,N/A,WiГіry Formation,Lower Triassic,Lower Triassic,WioМЃry,,Sulej & Niedzwiedzki (2013),
2169,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,ptaszynskii,Parotosuchus ptaszynskii,MPT,P 272,MPT.P 272,partial left hemimandible,holotype,Poland,N/A,Buntsandstein,N/A,WiГіry Formation,Lower Triassic,Lower Triassic,WioМЃry,,Sulej & Niedzwiedzki (2013),
2170,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MSB,G 366,MSB G 366,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),apparently not a duplicate
2171,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MSB,G 366,MSB G 366,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),apparently not a duplicate
2172,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MSB,G 366,MSB G 366,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),apparently not a duplicate
2173,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MSB,G 370,MSB G 370,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2174,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MSB,G 407,MSB G 407,mandible,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2175,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MSB,G 423,MSB G 423,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2176,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Trematosauridae,Trematosaurinae,Trematosauridae,Trematosaurus,brauni,Trematosaurus brauni,MSB,G 447,MSB G 447,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2019a),
2177,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MSB,G395,MSB G395,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2178,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MSB,G403,MSB G403,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2179,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Parotosuchidae,N/A,Parotosuchidae,Parotosuchus,nasutus,Parotosuchus nasutus,MSB,G424,MSB G424,partial skull,referred,Germany,N/A,Buntsandstein,N/A,Solling Formation,Lower Triassic,Lower Triassic,Merkel's Quarry,,Schoch (2018b),
2180,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,N/A,N/A,Capitosauroidea,Edingerella,madagascariensis,Edingerella madagascariensis,MSNM,V2992,MSNM V2992,skull (natural mold),referred,Madagascar,N/A,Sakamena Group,N/A,unspecified,Lower Triassic,Lower Triassic,NE of Anaborano Ifasy,,Maganuco et al. (2009),
2181,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,cf. Tertremoides,sp.,cf. Tertremoides madagascariensis,MSNM,V2993,MSNM V2993,partial skull (nodule),referred,Madagascar,N/A,unspecified,N/A,unspecified,Lower Triassic,Lower Triassic,near Anaborano,,Maganuco & Pasini (2009),
2182,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Rhytidosteidae,N/A,Rhytidosteidae,Mahavisaurus,dentatus,Mahavisaurus dentatus,MSNM,V2995,MSNM V2995,"complete skull, partial mandible",referred,Madagascar,N/A,Sakamena Group,N/A,Sakamena Formation,Lower Triassic,Lower Triassic,near Ankitokazo,,Maganuco et al. (2014),
2183,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,N/A,N/A,Capitosauroidea,Edingerella,madagascariensis,Edingerella madagascariensis,MSNM,V3880,MSNM V3880,skull (natural mold),referred,Madagascar,N/A,Sakamena Group,N/A,Sakamena Formation,Lower Triassic,Lower Triassic,Madiromiary,,Maganuco et al. (2009),
2184,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,N/A,N/A,Capitosauroidea,Edingerella,madagascariensis,Edingerella madagascariensis,MSNM,V6327,MSNM V6327,skull (cast of uncatalogued RHMA specimen),referred,Madagascar,N/A,Sakamena Group,N/A,Sakamena Formation,Lower Triassic,Lower Triassic,Madiromiary,,Maganuco et al. (2009),
2185,Temnospondyli,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Temnospondyli,N/A,N/A,Temnospondyli indet.,MUHNCAL,20238,MUHNCAL.20238,cranial fragment,referred,Chile,N/A,N/A,N/A,"informal ""Estratos el Bordo""",Middle Triassic,Upper Triassic,Sierra del Quimal,,Otero et al. (2022),
2186,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,N/A,Eryopidae,N/A,N/A,Eryopidae indet.,MusГ©e de Montceau-les-mines,6002/3,MusГ©e de Montceau-les-mines 6002/3,clavicle,referred,France,N/A,unspecified,N/A,unspecified,Gzhelian,Gzhelian,Montceau-les-Mines,,Schoch & Milner (2014),originally reported as possible specimens of Actinodon by Heyler (1994); Schoch & Milner list this under Eryops sp. but only state that features of one of the two specimens appear more eryopid than stereospondylomorph
2187,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,N/A,Eryopidae,N/A,N/A,Eryopidae indet.,MusГ©e de Montceau-les-mines,6004/5,MusГ©e de Montceau-les-mines 6004/5,unspecified,referred,France,N/A,unspecified,N/A,unspecified,Gzhelian,Gzhelian,Montceau-les-Mines,,Schoch & Milner (2014),originally reported as possible specimens of Actinodon by Heyler (1994); Schoch & Milner list this under Eryops sp. but only state that features of one of the two specimens appear more eryopid than stereospondylomorph
2188,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Banksiops,townrowi,Banksiops townrowi,MUZD,1925,MUZD 1925,cranial fragment,paratype,Australia,N/A,Parameener Supergroup,N/A,Knocklofty Formation,Lower Triassic,Lower Triassic,Conningham,,Cosgriff (1974),"Warren & Marsicano (1998, 2000) have noted the distribution of referred material across five localities and suggested that a revision might identify a second taxon (although this has neverbeen undertaken); the former restricted the name to the holotype"
2189,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Banksiops,townrowi,Banksiops townrowi,MUZD,1962,MUZD 1962,mandible fragment(s),paratype,Australia,N/A,Parameener Supergroup,N/A,Knocklofty Formation,Lower Triassic,Lower Triassic,Midway Point,,Cosgriff (1974),"Warren & Marsicano (1998, 2000) have noted the distribution of referred material across five localities and suggested that a revision might identify a second taxon (although this has neverbeen undertaken); the former restricted the name to the holotype; this specimen was listed as a paratype of Banksiops townrowi by Cosgriff; it is unclear if this is a typographic error or an outdated identification"
2190,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Lydekkerinidae,N/A,Lydekkerinidae,Chomatobatrachus,halei,Chomatobatrachus halei,MUZD,1962,MUZD 1962,mandible fragment(s),paratype,Australia,N/A,Parameener Supergroup,N/A,Knocklofty Formation,Lower Triassic,Lower Triassic,Midway Point,,Cosgriff (1974),this specimen was listed as a paratype of Banksiops townrowi by Cosgriff; it is unclear if this is a typographic error or an outdated identification
2191,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Banksiops,townrowi,Banksiops townrowi,MUZD,2094,MUZD 2094,mandible fragment(s),paratype,Australia,N/A,Parameener Supergroup,N/A,Knocklofty Formation,Lower Triassic,Lower Triassic,Crisp and Gunn's Quarry,,Cosgriff (1974),"Warren & Marsicano (1998, 2000) have noted the distribution of referred material across five localities and suggested that a revision might identify a second taxon (although this has neverbeen undertaken); the former restricted the name to the holotype"
2192,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Rhytidosteidae,Derwentiinae,Rhytidosteidae,Deltasaurus,kimberleyensis,Deltasaurus kimberleyensis,MUZD,2100,MUZD 2100,partial left frontal,paratype,Australia,N/A,Parameener Supergroup,N/A,Knocklofty Formation,Lower Triassic,Lower Triassic,Conningham,,Cosgriff (1974),
2193,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Lydekkerinidae,N/A,Lydekkerinidae,Chomatobatrachus,halei,Chomatobatrachus halei,MUZD,2104,MUZD 2104,cranial fragment,paratype,Australia,N/A,Parameener Supergroup,N/A,Knocklofty Formation,Lower Triassic,Lower Triassic,Conningham,,Cosgriff (1974),
2194,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,N/A,Cyclotosauridae,N/A,N/A,Cyclotosauridae indet.,MWG,ZI/44/06,MWG ZI/44/06,partial cleithrum,referred,Poland,N/A,unspecified,N/A,unspecified,Upper Triassic,Upper Triassic,WoЕєniki,,Sulej et al. (2010),
2195,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Tatrasuchinae,Cyclotosauridae,Tatrasuchus,kulczyckii,Tatrasuchus kulczyckii,MZ,VIII Va10,MZ VIII Va10,left hemimandible fragment,referred,Poland,N/A,N/A,N/A,Furkaska Formation,Middle Triassic,Middle Triassic,southern slope of Koryciska Wielkie Ravine,,MaryaЕ„ska & Shishkin (1996),
2196,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Tatrasuchinae,Cyclotosauridae,Tatrasuchus,kulczyckii,Tatrasuchus kulczyckii,MZ,VIII Va11,MZ VIII Va11,"cranial fragment, hemimandibular fragment, radius, ulna, neural arch, clavicular fragment",referred,Poland,N/A,N/A,N/A,Furkaska Formation,Middle Triassic,Middle Triassic,southern slope of Koryciska Wielkie Ravine,,MaryaЕ„ska & Shishkin (1996),
2197,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Tatrasuchinae,Cyclotosauridae,Tatrasuchus,kulczyckii,Tatrasuchus kulczyckii,MZ,VIII Va12,MZ VIII Va12,interclavicle and clavicle fragments,referred,Poland,N/A,N/A,N/A,Furkaska Formation,Middle Triassic,Middle Triassic,southern slope of Koryciska Wielkie Ravine,,MaryaЕ„ska & Shishkin (1996),
